time,source,destination,vlan_prio
0.604388,10.0.0.5,10.0.0.1,0
0.604542,10.0.0.5,10.0.0.1,0
0.604709,10.0.0.5,10.0.0.1,0
0.604873,10.0.0.5,10.0.0.1,0
0.605029,10.0.0.5,10.0.0.1,0
0.605191,10.0.0.5,10.0.0.1,0
0.605717,10.0.0.5,10.0.0.1,0
0.605877,10.0.0.5,10.0.0.1,0
0.606034,10.0.0.5,10.0.0.1,0
0.606185,10.0.0.5,10.0.0.1,0
0.606340,10.0.0.5,10.0.0.1,0
0.606508,10.0.0.5,10.0.0.1,0
0.606697,10.0.0.5,10.0.0.1,0
0.606885,10.0.0.5,10.0.0.1,0
0.607073,10.0.0.5,10.0.0.1,0
0.607265,10.0.0.5,10.0.0.1,0
0.607448,10.0.0.5,10.0.0.1,0
0.607632,10.0.0.5,10.0.0.1,0
0.607823,10.0.0.5,10.0.0.1,0
0.608014,10.0.0.5,10.0.0.1,0
0.608214,10.0.0.5,10.0.0.1,0
0.608402,10.0.0.5,10.0.0.1,0
0.608589,10.0.0.5,10.0.0.1,0
0.608776,10.0.0.5,10.0.0.1,0
0.608965,10.0.0.5,10.0.0.1,0
0.609152,10.0.0.5,10.0.0.1,0
0.609660,10.0.0.5,10.0.0.1,0
0.609858,10.0.0.5,10.0.0.1,0
0.610045,10.0.0.5,10.0.0.1,0
0.610233,10.0.0.5,10.0.0.1,0
0.610422,10.0.0.5,10.0.0.1,0
0.610609,10.0.0.5,10.0.0.1,0
0.610795,10.0.0.5,10.0.0.1,0
0.610982,10.0.0.5,10.0.0.1,0
0.611169,10.0.0.5,10.0.0.1,0
0.611357,10.0.0.5,10.0.0.1,0
0.611536,10.0.0.5,10.0.0.1,0
0.611719,10.0.0.5,10.0.0.1,0
0.611906,10.0.0.5,10.0.0.1,0
0.612096,10.0.0.5,10.0.0.1,0
0.612311,10.0.0.5,10.0.0.1,0
0.612499,10.0.0.5,10.0.0.1,0
0.612724,10.0.0.5,10.0.0.1,0
0.612951,10.0.0.5,10.0.0.1,0
0.613141,10.0.0.5,10.0.0.1,0
0.613549,10.0.0.5,10.0.0.1,0
0.613750,10.0.0.5,10.0.0.1,0
0.613937,10.0.0.5,10.0.0.1,0
0.614223,10.0.0.5,10.0.0.1,0
0.614445,10.0.0.5,10.0.0.1,0
0.614660,10.0.0.5,10.0.0.1,0
0.614876,10.0.0.5,10.0.0.1,0
0.615095,10.0.0.5,10.0.0.1,0
0.615325,10.0.0.5,10.0.0.1,0
0.615540,10.0.0.5,10.0.0.1,0
0.615761,10.0.0.5,10.0.0.1,0
0.615978,10.0.0.5,10.0.0.1,0
0.616199,10.0.0.5,10.0.0.1,0
0.616412,10.0.0.5,10.0.0.1,0
0.616627,10.0.0.5,10.0.0.1,0
0.616838,10.0.0.5,10.0.0.1,0
0.617050,10.0.0.5,10.0.0.1,0
0.617636,10.0.0.5,10.0.0.1,0
0.617779,10.0.0.3,10.0.0.1,5
0.617836,10.0.0.5,10.0.0.1,0
0.617924,10.0.0.2,10.0.0.1,6
0.618023,10.0.0.5,10.0.0.1,0
0.618164,10.0.0.2,10.0.0.1,6
0.618211,10.0.0.5,10.0.0.1,0
0.618294,10.0.0.2,10.0.0.1,6
0.618428,10.0.0.2,10.0.0.1,6
0.618441,10.0.0.5,10.0.0.1,0
0.618611,10.0.0.2,10.0.0.1,6
0.618653,10.0.0.5,10.0.0.1,0
0.618733,10.0.0.2,10.0.0.1,6
0.618853,10.0.0.5,10.0.0.1,0
0.618867,10.0.0.2,10.0.0.1,6
0.619053,10.0.0.5,10.0.0.1,0
0.619243,10.0.0.5,10.0.0.1,0
0.628033,10.0.0.5,10.0.0.1,0
0.628199,10.0.0.5,10.0.0.1,0
0.628352,10.0.0.5,10.0.0.1,0
0.628577,10.0.0.5,10.0.0.1,0
0.628747,10.0.0.5,10.0.0.1,0
0.628908,10.0.0.5,10.0.0.1,0
0.629073,10.0.0.5,10.0.0.1,0
0.629253,10.0.0.5,10.0.0.1,0
0.629781,10.0.0.5,10.0.0.1,0
0.629871,10.0.0.5,10.0.0.1,0
0.629997,10.0.0.5,10.0.0.1,0
0.630155,10.0.0.5,10.0.0.1,0
0.630295,10.0.0.5,10.0.0.1,0
0.630419,10.0.0.5,10.0.0.1,0
0.630548,10.0.0.5,10.0.0.1,0
0.630670,10.0.0.5,10.0.0.1,0
0.630793,10.0.0.5,10.0.0.1,0
0.630914,10.0.0.5,10.0.0.1,0
0.631035,10.0.0.5,10.0.0.1,0
0.631168,10.0.0.5,10.0.0.1,0
0.631347,10.0.0.5,10.0.0.1,0
0.631525,10.0.0.5,10.0.0.1,0
0.631646,10.0.0.5,10.0.0.1,0
0.631765,10.0.0.5,10.0.0.1,0
0.631886,10.0.0.5,10.0.0.1,0
0.632016,10.0.0.5,10.0.0.1,0
0.632147,10.0.0.5,10.0.0.1,0
0.632274,10.0.0.5,10.0.0.1,0
0.632414,10.0.0.5,10.0.0.1,0
0.632540,10.0.0.5,10.0.0.1,0
0.632659,10.0.0.5,10.0.0.1,0
0.632780,10.0.0.5,10.0.0.1,0
0.632903,10.0.0.5,10.0.0.1,0
0.633034,10.0.0.5,10.0.0.1,0
0.633164,10.0.0.5,10.0.0.1,0
0.633671,10.0.0.5,10.0.0.1,0
0.635918,10.0.0.5,10.0.0.1,0
0.636083,10.0.0.5,10.0.0.1,0
0.636303,10.0.0.5,10.0.0.1,0
0.636531,10.0.0.5,10.0.0.1,0
0.636741,10.0.0.5,10.0.0.1,0
0.636988,10.0.0.5,10.0.0.1,0
0.637188,10.0.0.5,10.0.0.1,0
0.637606,10.0.0.5,10.0.0.1,0
0.643403,10.0.0.5,10.0.0.1,0
0.643626,10.0.0.5,10.0.0.1,0
0.643827,10.0.0.5,10.0.0.1,0
0.643992,10.0.0.5,10.0.0.1,0
0.644165,10.0.0.5,10.0.0.1,0
0.644326,10.0.0.5,10.0.0.1,0
0.644716,10.0.0.5,10.0.0.1,0
0.644911,10.0.0.5,10.0.0.1,0
0.645113,10.0.0.5,10.0.0.1,0
0.645624,10.0.0.5,10.0.0.1,0
0.645862,10.0.0.5,10.0.0.1,0
0.646116,10.0.0.5,10.0.0.1,0
0.646312,10.0.0.5,10.0.0.1,0
0.646520,10.0.0.5,10.0.0.1,0
0.646727,10.0.0.5,10.0.0.1,0
0.646937,10.0.0.5,10.0.0.1,0
0.647155,10.0.0.5,10.0.0.1,0
0.647351,10.0.0.5,10.0.0.1,0
0.647542,10.0.0.5,10.0.0.1,0
0.647738,10.0.0.5,10.0.0.1,0
0.647929,10.0.0.5,10.0.0.1,0
0.648129,10.0.0.5,10.0.0.1,0
0.648334,10.0.0.5,10.0.0.1,0
0.648599,10.0.0.5,10.0.0.1,0
0.648859,10.0.0.5,10.0.0.1,0
0.649058,10.0.0.5,10.0.0.1,0
0.649253,10.0.0.5,10.0.0.1,0
0.649743,10.0.0.5,10.0.0.1,0
0.649866,10.0.0.5,10.0.0.1,0
0.649989,10.0.0.5,10.0.0.1,0
0.650122,10.0.0.5,10.0.0.1,0
0.650244,10.0.0.5,10.0.0.1,0
0.651267,10.0.0.2,10.0.0.1,6
0.651478,10.0.0.3,10.0.0.1,5
0.651678,10.0.0.2,10.0.0.1,6
0.651958,10.0.0.3,10.0.0.1,5
0.652110,10.0.0.4,10.0.0.1,4
0.652254,10.0.0.3,10.0.0.1,5
0.652393,10.0.0.4,10.0.0.1,4
0.652518,10.0.0.3,10.0.0.1,5
0.652641,10.0.0.4,10.0.0.1,4
0.652762,10.0.0.3,10.0.0.1,5
0.652824,10.0.0.5,10.0.0.1,0
0.652882,10.0.0.4,10.0.0.1,4
0.652911,10.0.0.5,10.0.0.1,0
0.652994,10.0.0.5,10.0.0.1,0
0.653012,10.0.0.3,10.0.0.1,5
0.653113,10.0.0.5,10.0.0.1,0
0.653203,10.0.0.4,10.0.0.1,4
0.653231,10.0.0.5,10.0.0.1,0
0.653575,10.0.0.5,10.0.0.1,0
0.653694,10.0.0.5,10.0.0.1,0
0.654679,10.0.0.5,10.0.0.1,0
0.654834,10.0.0.5,10.0.0.1,0
0.655020,10.0.0.5,10.0.0.1,0
0.655211,10.0.0.5,10.0.0.1,0
0.655397,10.0.0.5,10.0.0.1,0
0.655591,10.0.0.5,10.0.0.1,0
0.655778,10.0.0.5,10.0.0.1,0
0.655964,10.0.0.5,10.0.0.1,0
0.656156,10.0.0.5,10.0.0.1,0
0.656342,10.0.0.5,10.0.0.1,0
0.656619,10.0.0.5,10.0.0.1,0
0.657244,10.0.0.5,10.0.0.1,0
0.658059,10.0.0.5,10.0.0.1,0
0.658237,10.0.0.5,10.0.0.1,0
0.658445,10.0.0.5,10.0.0.1,0
0.658592,10.0.0.5,10.0.0.1,0
0.658717,10.0.0.5,10.0.0.1,0
0.658834,10.0.0.5,10.0.0.1,0
0.658962,10.0.0.5,10.0.0.1,0
0.659113,10.0.0.5,10.0.0.1,0
0.659310,10.0.0.5,10.0.0.1,0
0.659433,10.0.0.5,10.0.0.1,0
0.659552,10.0.0.5,10.0.0.1,0
0.659681,10.0.0.5,10.0.0.1,0
0.659813,10.0.0.5,10.0.0.1,0
0.659933,10.0.0.5,10.0.0.1,0
0.660054,10.0.0.5,10.0.0.1,0
0.660173,10.0.0.5,10.0.0.1,0
0.660293,10.0.0.5,10.0.0.1,0
0.660417,10.0.0.5,10.0.0.1,0
0.660537,10.0.0.5,10.0.0.1,0
0.660659,10.0.0.5,10.0.0.1,0
0.660779,10.0.0.5,10.0.0.1,0
0.660900,10.0.0.5,10.0.0.1,0
0.661025,10.0.0.5,10.0.0.1,0
0.661155,10.0.0.5,10.0.0.1,0
0.661290,10.0.0.5,10.0.0.1,0
0.661878,10.0.0.5,10.0.0.1,0
0.662006,10.0.0.5,10.0.0.1,0
0.662132,10.0.0.5,10.0.0.1,0
0.662396,10.0.0.5,10.0.0.1,0
0.662621,10.0.0.5,10.0.0.1,0
0.662762,10.0.0.5,10.0.0.1,0
0.662886,10.0.0.5,10.0.0.1,0
0.663014,10.0.0.5,10.0.0.1,0
0.663141,10.0.0.5,10.0.0.1,0
0.663264,10.0.0.5,10.0.0.1,0
0.663480,10.0.0.5,10.0.0.1,0
0.663599,10.0.0.5,10.0.0.1,0
0.663718,10.0.0.5,10.0.0.1,0
0.663845,10.0.0.5,10.0.0.1,0
0.663963,10.0.0.5,10.0.0.1,0
0.664081,10.0.0.5,10.0.0.1,0
0.664200,10.0.0.5,10.0.0.1,0
0.664320,10.0.0.5,10.0.0.1,0
0.664464,10.0.0.5,10.0.0.1,0
0.664586,10.0.0.5,10.0.0.1,0
0.664708,10.0.0.5,10.0.0.1,0
0.664832,10.0.0.5,10.0.0.1,0
0.664955,10.0.0.5,10.0.0.1,0
0.665076,10.0.0.5,10.0.0.1,0
0.665197,10.0.0.5,10.0.0.1,0
0.665685,10.0.0.5,10.0.0.1,0
0.665822,10.0.0.3,10.0.0.1,5
0.665836,10.0.0.5,10.0.0.1,0
0.665931,10.0.0.5,10.0.0.1,0
0.665987,10.0.0.4,10.0.0.1,4
0.666050,10.0.0.5,10.0.0.1,0
0.666106,10.0.0.3,10.0.0.1,5
0.666169,10.0.0.5,10.0.0.1,0
0.666225,10.0.0.4,10.0.0.1,4
0.666287,10.0.0.5,10.0.0.1,0
0.666344,10.0.0.3,10.0.0.1,5
0.666411,10.0.0.5,10.0.0.1,0
0.666461,10.0.0.4,10.0.0.1,4
0.666529,10.0.0.5,10.0.0.1,0
0.666582,10.0.0.3,10.0.0.1,5
0.666647,10.0.0.5,10.0.0.1,0
0.666725,10.0.0.4,10.0.0.1,4
0.666764,10.0.0.5,10.0.0.1,0
0.666861,10.0.0.3,10.0.0.1,5
0.666890,10.0.0.5,10.0.0.1,0
0.666981,10.0.0.4,10.0.0.1,4
0.667009,10.0.0.5,10.0.0.1,0
0.667100,10.0.0.3,10.0.0.1,5
0.667127,10.0.0.5,10.0.0.1,0
0.667263,10.0.0.4,10.0.0.1,4
0.667276,10.0.0.5,10.0.0.1,0
0.667366,10.0.0.5,10.0.0.1,0
0.667399,10.0.0.3,10.0.0.1,5
0.667484,10.0.0.5,10.0.0.1,0
0.667517,10.0.0.4,10.0.0.1,4
0.667603,10.0.0.5,10.0.0.1,0
0.667636,10.0.0.3,10.0.0.1,5
0.667722,10.0.0.5,10.0.0.1,0
0.667756,10.0.0.3,10.0.0.1,5
0.667843,10.0.0.5,10.0.0.1,0
0.667880,10.0.0.4,10.0.0.1,4
0.667962,10.0.0.5,10.0.0.1,0
0.668000,10.0.0.4,10.0.0.1,4
0.668083,10.0.0.5,10.0.0.1,0
0.668121,10.0.0.4,10.0.0.1,4
0.668238,10.0.0.5,10.0.0.1,0
0.668363,10.0.0.5,10.0.0.1,0
0.668459,10.0.0.3,10.0.0.1,5
0.668587,10.0.0.5,10.0.0.1,0
0.668621,10.0.0.4,10.0.0.1,4
0.668706,10.0.0.5,10.0.0.1,0
0.668759,10.0.0.3,10.0.0.1,5
0.668823,10.0.0.5,10.0.0.1,0
0.668891,10.0.0.4,10.0.0.1,4
0.668944,10.0.0.5,10.0.0.1,0
0.669013,10.0.0.3,10.0.0.1,5
0.669064,10.0.0.5,10.0.0.1,0
0.669136,10.0.0.4,10.0.0.1,4
0.669182,10.0.0.5,10.0.0.1,0
0.669256,10.0.0.3,10.0.0.1,5
0.669559,10.0.0.5,10.0.0.1,0
0.676007,10.0.0.5,10.0.0.1,0
0.676165,10.0.0.5,10.0.0.1,0
0.676315,10.0.0.5,10.0.0.1,0
0.676464,10.0.0.5,10.0.0.1,0
0.676624,10.0.0.5,10.0.0.1,0
0.676772,10.0.0.5,10.0.0.1,0
0.676982,10.0.0.5,10.0.0.1,0
0.677181,10.0.0.5,10.0.0.1,0
0.677676,10.0.0.5,10.0.0.1,0
0.677829,10.0.0.5,10.0.0.1,0
0.677907,10.0.0.4,10.0.0.1,4
0.678016,10.0.0.5,10.0.0.1,0
0.678208,10.0.0.4,10.0.0.1,4
0.678223,10.0.0.5,10.0.0.1,0
0.678307,10.0.0.5,10.0.0.1,0
0.678550,10.0.0.3,10.0.0.1,5
0.678670,10.0.0.5,10.0.0.1,0
0.678691,10.0.0.4,10.0.0.1,4
0.678862,10.0.0.5,10.0.0.1,0
0.678921,10.0.0.3,10.0.0.1,5
0.679048,10.0.0.5,10.0.0.1,0
0.679403,10.0.0.4,10.0.0.1,4
0.679418,10.0.0.5,10.0.0.1,0
0.679664,10.0.0.5,10.0.0.1,0
0.679706,10.0.0.3,10.0.0.1,5
0.679865,10.0.0.5,10.0.0.1,0
0.679918,10.0.0.4,10.0.0.1,4
0.680067,10.0.0.5,10.0.0.1,0
0.680081,10.0.0.2,10.0.0.1,6
0.680266,10.0.0.5,10.0.0.1,0
0.680308,10.0.0.3,10.0.0.1,5
0.680461,10.0.0.4,10.0.0.1,4
0.680476,10.0.0.5,10.0.0.1,0
0.680702,10.0.0.5,10.0.0.1,0
0.680926,10.0.0.5,10.0.0.1,0
0.681111,10.0.0.5,10.0.0.1,0
0.681605,10.0.0.5,10.0.0.1,0
0.683971,10.0.0.5,10.0.0.1,0
0.688604,10.0.0.5,10.0.0.1,0
0.688812,10.0.0.5,10.0.0.1,0
0.688965,10.0.0.5,10.0.0.1,0
0.689121,10.0.0.5,10.0.0.1,0
0.689278,10.0.0.5,10.0.0.1,0
0.689722,10.0.0.5,10.0.0.1,0
0.689843,10.0.0.5,10.0.0.1,0
0.689967,10.0.0.5,10.0.0.1,0
0.690092,10.0.0.5,10.0.0.1,0
0.690249,10.0.0.5,10.0.0.1,0
0.690367,10.0.0.5,10.0.0.1,0
0.690502,10.0.0.5,10.0.0.1,0
0.690629,10.0.0.5,10.0.0.1,0
0.690754,10.0.0.5,10.0.0.1,0
0.690839,10.0.0.5,10.0.0.1,0
0.690962,10.0.0.5,10.0.0.1,0
0.691085,10.0.0.5,10.0.0.1,0
0.691292,10.0.0.5,10.0.0.1,0
0.691449,10.0.0.5,10.0.0.1,0
0.691596,10.0.0.5,10.0.0.1,0
0.691737,10.0.0.5,10.0.0.1,0
0.691879,10.0.0.5,10.0.0.1,0
0.692017,10.0.0.5,10.0.0.1,0
0.692154,10.0.0.5,10.0.0.1,0
0.692294,10.0.0.5,10.0.0.1,0
0.692489,10.0.0.5,10.0.0.1,0
0.692650,10.0.0.5,10.0.0.1,0
0.692800,10.0.0.5,10.0.0.1,0
0.692934,10.0.0.5,10.0.0.1,0
0.693076,10.0.0.5,10.0.0.1,0
0.693209,10.0.0.5,10.0.0.1,0
0.693768,10.0.0.5,10.0.0.1,0
0.693916,10.0.0.5,10.0.0.1,0
0.694051,10.0.0.5,10.0.0.1,0
0.694185,10.0.0.5,10.0.0.1,0
0.694318,10.0.0.5,10.0.0.1,0
0.694451,10.0.0.5,10.0.0.1,0
0.694585,10.0.0.5,10.0.0.1,0
0.694719,10.0.0.5,10.0.0.1,0
0.694865,10.0.0.5,10.0.0.1,0
0.695000,10.0.0.5,10.0.0.1,0
0.695135,10.0.0.5,10.0.0.1,0
0.695267,10.0.0.5,10.0.0.1,0
0.695398,10.0.0.5,10.0.0.1,0
0.695538,10.0.0.5,10.0.0.1,0
0.695692,10.0.0.5,10.0.0.1,0
0.695827,10.0.0.5,10.0.0.1,0
0.695965,10.0.0.5,10.0.0.1,0
0.696102,10.0.0.5,10.0.0.1,0
0.696249,10.0.0.5,10.0.0.1,0
0.696382,10.0.0.5,10.0.0.1,0
0.696517,10.0.0.5,10.0.0.1,0
0.696650,10.0.0.5,10.0.0.1,0
0.696794,10.0.0.5,10.0.0.1,0
0.696931,10.0.0.5,10.0.0.1,0
0.697065,10.0.0.5,10.0.0.1,0
0.697281,10.0.0.5,10.0.0.1,0
0.709663,10.0.0.4,10.0.0.1,4
0.709830,10.0.0.2,10.0.0.1,6
0.710014,10.0.0.3,10.0.0.1,5
0.710291,10.0.0.2,10.0.0.1,6
0.710473,10.0.0.3,10.0.0.1,5
0.710633,10.0.0.2,10.0.0.1,6
0.710794,10.0.0.3,10.0.0.1,5
0.710948,10.0.0.2,10.0.0.1,6
0.711142,10.0.0.4,10.0.0.1,4
0.711347,10.0.0.3,10.0.0.1,5
0.711515,10.0.0.2,10.0.0.1,6
0.711665,10.0.0.4,10.0.0.1,4
0.711824,10.0.0.3,10.0.0.1,5
0.711966,10.0.0.2,10.0.0.1,6
0.712131,10.0.0.4,10.0.0.1,4
0.712274,10.0.0.2,10.0.0.1,6
0.712446,10.0.0.3,10.0.0.1,5
0.712622,10.0.0.2,10.0.0.1,6
0.712851,10.0.0.3,10.0.0.1,5
0.713006,10.0.0.3,10.0.0.1,5
0.713174,10.0.0.3,10.0.0.1,5
0.718530,10.0.0.5,10.0.0.1,0
0.718698,10.0.0.5,10.0.0.1,0
0.718868,10.0.0.5,10.0.0.1,0
0.719056,10.0.0.5,10.0.0.1,0
0.719221,10.0.0.5,10.0.0.1,0
0.719371,10.0.0.5,10.0.0.1,0
0.719518,10.0.0.5,10.0.0.1,0
0.719666,10.0.0.5,10.0.0.1,0
0.719815,10.0.0.5,10.0.0.1,0
0.720104,10.0.0.5,10.0.0.1,0
0.720252,10.0.0.5,10.0.0.1,0
0.720398,10.0.0.5,10.0.0.1,0
0.720542,10.0.0.5,10.0.0.1,0
0.720712,10.0.0.5,10.0.0.1,0
0.720857,10.0.0.5,10.0.0.1,0
0.721007,10.0.0.5,10.0.0.1,0
0.721155,10.0.0.5,10.0.0.1,0
0.721487,10.0.0.5,10.0.0.1,0
0.721742,10.0.0.5,10.0.0.1,0
0.721896,10.0.0.5,10.0.0.1,0
0.722044,10.0.0.5,10.0.0.1,0
0.722191,10.0.0.5,10.0.0.1,0
0.722346,10.0.0.5,10.0.0.1,0
0.722516,10.0.0.5,10.0.0.1,0
0.722728,10.0.0.5,10.0.0.1,0
0.722915,10.0.0.5,10.0.0.1,0
0.723099,10.0.0.5,10.0.0.1,0
0.723283,10.0.0.5,10.0.0.1,0
0.723468,10.0.0.5,10.0.0.1,0
0.723652,10.0.0.5,10.0.0.1,0
0.723859,10.0.0.5,10.0.0.1,0
0.724045,10.0.0.5,10.0.0.1,0
0.724250,10.0.0.5,10.0.0.1,0
0.724457,10.0.0.5,10.0.0.1,0
0.724670,10.0.0.5,10.0.0.1,0
0.724837,10.0.0.5,10.0.0.1,0
0.725022,10.0.0.5,10.0.0.1,0
0.725255,10.0.0.5,10.0.0.1,0
0.726037,10.0.0.5,10.0.0.1,0
0.726201,10.0.0.3,10.0.0.1,5
0.726217,10.0.0.5,10.0.0.1,0
0.726317,10.0.0.5,10.0.0.1,0
0.726374,10.0.0.3,10.0.0.1,5
0.726456,10.0.0.5,10.0.0.1,0
0.726512,10.0.0.3,10.0.0.1,5
0.726602,10.0.0.5,10.0.0.1,0
0.726656,10.0.0.4,10.0.0.1,4
0.726758,10.0.0.5,10.0.0.1,0
0.726855,10.0.0.3,10.0.0.1,5
0.726974,10.0.0.5,10.0.0.1,0
0.727074,10.0.0.3,10.0.0.1,5
0.727122,10.0.0.5,10.0.0.1,0
0.727302,10.0.0.3,10.0.0.1,5
0.727344,10.0.0.5,10.0.0.1,0
0.727453,10.0.0.3,10.0.0.1,5
0.727491,10.0.0.5,10.0.0.1,0
0.727598,10.0.0.3,10.0.0.1,5
0.727631,10.0.0.5,10.0.0.1,0
0.727740,10.0.0.4,10.0.0.1,4
0.727780,10.0.0.5,10.0.0.1,0
0.727884,10.0.0.2,10.0.0.1,6
0.727929,10.0.0.5,10.0.0.1,0
0.728039,10.0.0.3,10.0.0.1,5
0.728076,10.0.0.5,10.0.0.1,0
0.728222,10.0.0.5,10.0.0.1,0
0.728277,10.0.0.4,10.0.0.1,4
0.728367,10.0.0.5,10.0.0.1,0
0.728510,10.0.0.5,10.0.0.1,0
0.728657,10.0.0.5,10.0.0.1,0
0.728802,10.0.0.5,10.0.0.1,0
0.728956,10.0.0.5,10.0.0.1,0
0.729104,10.0.0.5,10.0.0.1,0
0.729216,10.0.0.2,10.0.0.1,6
0.729244,10.0.0.5,10.0.0.1,0
0.729728,10.0.0.3,10.0.0.1,5
0.729887,10.0.0.5,10.0.0.1,0
0.729922,10.0.0.4,10.0.0.1,4
0.730004,10.0.0.2,10.0.0.1,6
0.730113,10.0.0.5,10.0.0.1,0
0.730288,10.0.0.5,10.0.0.1,0
0.730452,10.0.0.5,10.0.0.1,0
0.730615,10.0.0.5,10.0.0.1,0
0.730793,10.0.0.5,10.0.0.1,0
0.731005,10.0.0.5,10.0.0.1,0
0.731197,10.0.0.5,10.0.0.1,0
0.731403,10.0.0.5,10.0.0.1,0
0.731810,10.0.0.5,10.0.0.1,0
0.732114,10.0.0.5,10.0.0.1,0
0.732273,10.0.0.5,10.0.0.1,0
0.732432,10.0.0.5,10.0.0.1,0
0.732600,10.0.0.5,10.0.0.1,0
0.732775,10.0.0.5,10.0.0.1,0
0.732939,10.0.0.5,10.0.0.1,0
0.733630,10.0.0.5,10.0.0.1,0
0.737957,10.0.0.5,10.0.0.1,0
0.738181,10.0.0.5,10.0.0.1,0
0.738369,10.0.0.5,10.0.0.1,0
0.738522,10.0.0.5,10.0.0.1,0
0.738709,10.0.0.5,10.0.0.1,0
0.738949,10.0.0.5,10.0.0.1,0
0.739146,10.0.0.5,10.0.0.1,0
0.739343,10.0.0.5,10.0.0.1,0
0.739396,10.0.0.3,10.0.0.1,5
0.739545,10.0.0.5,10.0.0.1,0
0.739614,10.0.0.4,10.0.0.1,4
0.739732,10.0.0.5,10.0.0.1,0
0.739845,10.0.0.2,10.0.0.1,6
0.739919,10.0.0.5,10.0.0.1,0
0.740027,10.0.0.3,10.0.0.1,5
0.740104,10.0.0.5,10.0.0.1,0
0.740233,10.0.0.4,10.0.0.1,4
0.740297,10.0.0.5,10.0.0.1,0
0.740413,10.0.0.2,10.0.0.1,6
0.740483,10.0.0.5,10.0.0.1,0
0.740593,10.0.0.3,10.0.0.1,5
0.740668,10.0.0.5,10.0.0.1,0
0.740771,10.0.0.4,10.0.0.1,4
0.740853,10.0.0.5,10.0.0.1,0
0.740953,10.0.0.2,10.0.0.1,6
0.741038,10.0.0.5,10.0.0.1,0
0.741228,10.0.0.3,10.0.0.1,5
0.741242,10.0.0.5,10.0.0.1,0
0.741812,10.0.0.5,10.0.0.1,0
0.742000,10.0.0.5,10.0.0.1,0
0.742189,10.0.0.5,10.0.0.1,0
0.742384,10.0.0.5,10.0.0.1,0
0.742671,10.0.0.5,10.0.0.1,0
0.743104,10.0.0.5,10.0.0.1,0
0.743370,10.0.0.5,10.0.0.1,0
0.743583,10.0.0.5,10.0.0.1,0
0.743800,10.0.0.5,10.0.0.1,0
0.744070,10.0.0.5,10.0.0.1,0
0.744422,10.0.0.5,10.0.0.1,0
0.744644,10.0.0.5,10.0.0.1,0
0.744868,10.0.0.5,10.0.0.1,0
0.745093,10.0.0.5,10.0.0.1,0
0.745784,10.0.0.5,10.0.0.1,0
0.746079,10.0.0.5,10.0.0.1,0
0.746332,10.0.0.5,10.0.0.1,0
0.746593,10.0.0.5,10.0.0.1,0
0.746887,10.0.0.5,10.0.0.1,0
0.747173,10.0.0.5,10.0.0.1,0
0.747466,10.0.0.5,10.0.0.1,0
0.747742,10.0.0.5,10.0.0.1,0
0.748021,10.0.0.5,10.0.0.1,0
0.748285,10.0.0.5,10.0.0.1,0
0.748560,10.0.0.5,10.0.0.1,0
0.748836,10.0.0.5,10.0.0.1,0
0.749112,10.0.0.5,10.0.0.1,0
0.751643,10.0.0.5,10.0.0.1,0
0.751804,10.0.0.5,10.0.0.1,0
0.751897,10.0.0.4,10.0.0.1,4
0.751954,10.0.0.5,10.0.0.1,0
0.752143,10.0.0.5,10.0.0.1,0
0.752166,10.0.0.2,10.0.0.1,6
0.752328,10.0.0.5,10.0.0.1,0
0.752514,10.0.0.5,10.0.0.1,0
0.752700,10.0.0.5,10.0.0.1,0
0.753987,10.0.0.5,10.0.0.1,0
0.754183,10.0.0.5,10.0.0.1,0
0.754369,10.0.0.5,10.0.0.1,0
0.754556,10.0.0.5,10.0.0.1,0
0.754741,10.0.0.5,10.0.0.1,0
0.754927,10.0.0.5,10.0.0.1,0
0.755115,10.0.0.5,10.0.0.1,0
0.755301,10.0.0.5,10.0.0.1,0
0.755492,10.0.0.5,10.0.0.1,0
0.755678,10.0.0.5,10.0.0.1,0
0.755828,10.0.0.5,10.0.0.1,0
0.756013,10.0.0.5,10.0.0.1,0
0.756202,10.0.0.5,10.0.0.1,0
0.756392,10.0.0.5,10.0.0.1,0
0.756582,10.0.0.5,10.0.0.1,0
0.765744,10.0.0.5,10.0.0.1,0
0.765915,10.0.0.5,10.0.0.1,0
0.766063,10.0.0.5,10.0.0.1,0
0.766211,10.0.0.5,10.0.0.1,0
0.766359,10.0.0.5,10.0.0.1,0
0.766507,10.0.0.5,10.0.0.1,0
0.766706,10.0.0.5,10.0.0.1,0
0.766856,10.0.0.5,10.0.0.1,0
0.767006,10.0.0.5,10.0.0.1,0
0.767227,10.0.0.5,10.0.0.1,0
0.767456,10.0.0.5,10.0.0.1,0
0.767649,10.0.0.5,10.0.0.1,0
0.767852,10.0.0.5,10.0.0.1,0
0.768046,10.0.0.5,10.0.0.1,0
0.768244,10.0.0.5,10.0.0.1,0
0.768440,10.0.0.5,10.0.0.1,0
0.768659,10.0.0.5,10.0.0.1,0
0.768852,10.0.0.5,10.0.0.1,0
0.769045,10.0.0.5,10.0.0.1,0
0.769614,10.0.0.5,10.0.0.1,0
0.773209,10.0.0.5,10.0.0.1,0
0.773635,10.0.0.5,10.0.0.1,0
0.773770,10.0.0.5,10.0.0.1,0
0.773861,10.0.0.5,10.0.0.1,0
0.773992,10.0.0.5,10.0.0.1,0
0.774160,10.0.0.5,10.0.0.1,0
